Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
2671,60,rl,75.0,9073,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,2story,7,5,2006,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,738.0,738.0,gasa,ex,y,sbrkr,738,754,0,1492,0.0,0.0,2,1,3,1,gd,8,typ,0,0,attchd,2006.0,fin,2.0,440.0,ta,ta,y,100,32,0,0,0,0,no_fence,none,0,10,2006,new,partial,,-93.644306,42.061987,199437.5
1925,60,rl,75.0,9157,no_alley_access,ir1,lvl,corner,gtl,timber,norm,1fam,2story,7,5,2003,2003,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,912.0,912.0,gasa,ex,y,sbrkr,1072,942,0,2014,0.0,0.0,2,1,3,1,gd,9,typ,0,0,attchd,2003.0,fin,2.0,486.0,ta,ta,y,124,114,0,0,0,0,no_fence,none,0,2,2009,wd,abnorml,,-93.646638,41.996093,203750.0
847,60,rl,75.0,9317,no_alley_access,reg,lvl,inside,gtl,sawyerw,norm,1fam,2story,7,5,1993,1993,gable,hdboard,hdboard,brkface,137.0,gd,ta,pconc,gd,ta,no,alq,513.0,unf,0.0,227.0,740.0,gasa,ex,y,sbrkr,1006,769,0,1775,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1993.0,unf,2.0,425.0,ta,ta,y,234,72,192,0,0,0,no_fence,none,0,7,2009,wd,normal,213000.0,-93.681063,42.030625,236000.0
2505,60,rl,75.0,9317,no_alley_access,reg,lvl,inside,gtl,sawyerw,norm,1fam,2story,7,5,1994,2001,gable,vinylsd,vinylsd,none,0.0,gd,gd,pconc,gd,gd,no,glq,497.0,unf,0.0,282.0,779.0,gasa,ex,y,sbrkr,1029,929,0,1958,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1994.0,rfn,2.0,499.0,ta,ta,y,202,93,0,0,0,0,no_fence,none,0,7,2007,cwd,normal,,-93.681061,42.030801,224500.0
1584,60,rl,75.0,9375,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,1997,1997,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1040.0,1040.0,gasa,ex,y,sbrkr,1044,1054,0,2098,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1997.0,fin,2.0,621.0,ta,ta,y,331,38,0,0,0,0,no_fence,none,0,4,2010,wd,normal,,-93.680864,42.018721,203000.0
1279,60,rl,75.0,9473,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,8,5,2002,2002,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,804.0,unf,0.0,324.0,1128.0,gasa,ex,y,sbrkr,1128,903,0,2031,1.0,0.0,2,1,3,1,gd,7,typ,1,gd,attchd,2002.0,rfn,2.0,577.0,ta,ta,y,0,211,0,0,0,0,no_fence,none,0,3,2008,wd,normal,237000.0,-93.687704,42.018412,255000.0
938,60,rl,75.0,9675,no_alley_access,reg,lvl,inside,gtl,somerst,norm,1fam,2story,7,5,2005,2005,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,mn,glq,341.0,unf,0.0,772.0,1113.0,gasa,ex,y,sbrkr,1113,858,0,1971,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2005.0,rfn,2.0,689.0,ta,ta,y,0,48,0,0,0,0,no_fence,none,0,2,2009,wd,normal,253000.0,-93.641251,42.053258,278500.0
1955,60,rl,75.0,9743,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,5,6,1969,1969,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,fa,no,blq,280.0,unf,0.0,440.0,720.0,gasa,gd,y,sbrkr,720,588,0,1308,0.0,0.0,1,1,3,1,ta,7,typ,0,0,detchd,1969.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,normal,,-93.637105,42.050326,175000.0
1373,60,rl,75.0,9750,no_alley_access,reg,lvl,corner,gtl,collgcr,norm,1fam,2story,7,6,1998,1998,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,av,glq,975.0,unf,0.0,133.0,1108.0,gasa,ex,y,sbrkr,1108,989,0,2097,1.0,0.0,2,1,3,1,gd,8,typ,1,ta,detchd,1998.0,rfn,2.0,583.0,ta,ta,y,253,170,0,0,0,0,no_fence,none,0,6,2006,wd,normal,274300.0,-93.682686,42.017858,223700.0
1466,60,rl,75.0,10000,no_alley_access,ir1,lvl,corner,gtl,gilbert,norm,1fam,2story,6,5,1993,1994,gable,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,763.0,763.0,gasa,gd,y,sbrkr,763,892,0,1655,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1993.0,fin,2.0,440.0,ta,ta,y,157,84,0,0,0,0,no_fence,none,0,4,2010,wd,normal,,-93.636947,42.05848,178000.0
1917,60,rl,75.0,10125,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,1fam,2story,8,5,2000,2001,gable,cemntbd,cemntbd,none,0.0,gd,ta,pconc,gd,ta,no,alq,445.0,blq,250.0,412.0,1107.0,gasa,ex,y,sbrkr,1040,1012,0,2052,0.0,0.0,2,1,3,1,gd,7,typ,1,ta,builtin,2000.0,fin,3.0,642.0,ta,ta,y,210,91,0,0,0,0,no_fence,none,0,5,2009,wd,normal,,-93.606944,41.996888,240000.0
733,60,rl,75.0,11404,no_alley_access,ir1,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,1998,1999,gable,vinylsd,vinylsd,brkface,202.0,gd,ta,pconc,gd,ta,av,alq,252.0,unf,0.0,901.0,1153.0,gasa,ex,y,sbrkr,1153,878,0,2031,0.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1998.0,fin,2.0,541.0,ta,ta,y,192,84,0,0,0,0,no_fence,none,0,7,2008,wd,normal,222500.0,-93.682718,42.018006,261500.0
2170,60,rl,75.0,12192,no_alley_access,ir1,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2000,2001,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,663.0,unf,0.0,265.0,928.0,gasa,ex,y,sbrkr,928,895,0,1823,1.0,0.0,2,1,3,1,gd,6,typ,0,0,attchd,2000.0,rfn,2.0,626.0,ta,ta,y,192,36,0,0,0,0,no_fence,shed,4500,5,2008,wd,normal,,-93.688958,42.01626,223500.0
2686,60,rl,75.0,12447,no_alley_access,ir1,lvl,inside,gtl,somerst,rran,1fam,2story,8,5,2005,2006,gable,cemntbd,cemntbd,stone,192.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1100.0,1100.0,gasa,ex,y,sbrkr,1116,848,0,1964,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,builtin,2005.0,fin,2.0,760.0,ta,ta,y,200,70,0,0,0,0,no_fence,none,0,1,2006,new,partial,,-93.642317,42.055056,232000.0
1803,60,rl,76.0,7570,no_alley_access,reg,lvl,corner,gtl,names,norm,1fam,2story,6,5,1964,1964,gable,hdboard,hdboard,brkface,420.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,780.0,780.0,gasa,ta,y,sbrkr,993,813,0,1806,0.0,0.0,1,1,4,1,ta,8,typ,0,0,attchd,1964.0,unf,2.0,483.0,ta,ta,y,0,55,0,0,0,0,no_fence,none,0,3,2009,wd,normal,,-93.604987,42.037049,167900.0
1160,60,rl,76.0,9120,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,6,6,1974,1974,hip,hdboard,hdboard,brkface,270.0,gd,ta,cblock,ta,ta,no,alq,442.0,unf,0.0,459.0,901.0,gasa,ta,y,sbrkr,943,933,0,1876,0.0,0.0,2,1,4,1,gd,8,typ,1,ta,attchd,1974.0,rfn,2.0,540.0,gd,ta,y,0,69,0,0,0,0,no_fence,none,0,7,2008,wd,normal,185000.0,-93.630732,42.044851,201250.0
470,60,rl,76.0,9291,no_alley_access,ir1,lvl,corner,gtl,sawyerw,rrne,1fam,2story,6,5,1993,1993,gable,hdboard,hdboard,brkface,120.0,gd,ta,pconc,gd,ta,no,glq,426.0,unf,0.0,406.0,832.0,gasa,ex,y,sbrkr,832,878,0,1710,0.0,0.0,2,1,3,1,gd,7,typ,0,0,attchd,1993.0,rfn,2.0,506.0,ta,ta,y,144,70,0,0,0,0,no_fence,none,0,6,2008,wd,normal,187000.0,-93.687847,42.036839,189000.0
66,60,rl,76.0,9591,no_alley_access,reg,lvl,inside,gtl,nridght,norm,1fam,2story,8,5,2004,2005,gable,vinylsd,vinylsd,brkface,344.0,gd,ta,pconc,ex,ta,av,unf,0.0,unf,0.0,1143.0,1143.0,gasa,ex,y,sbrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,gd,9,typ,1,gd,builtin,2004.0,rfn,3.0,852.0,ta,ta,y,192,151,0,0,0,0,no_fence,none,0,10,2007,wd,normal,317000.0,-93.654689,42.060576,312450.0
788,60,rl,76.0,10142,no_alley_access,ir1,lvl,inside,gtl,sawyerw,norm,1fam,2story,7,5,2004,2004,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,656.0,unf,0.0,300.0,956.0,gasa,ex,y,sbrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,gd,8,typ,0,0,builtin,2004.0,rfn,2.0,618.0,ta,ta,y,0,45,0,0,0,0,no_fence,none,0,1,2010,wd,normal,233000.0,-93.692309,42.036255,257000.0
1995,60,rl,77.0,8390,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,2story,7,5,1999,1999,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,831.0,831.0,gasa,ex,y,sbrkr,873,778,0,1651,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1999.0,fin,2.0,450.0,ta,ta,y,0,103,0,0,0,0,no_fence,none,0,5,2008,wd,normal,,-93.640959,42.058581,202500.0
102,60,rl,77.0,9206,no_alley_access,reg,lvl,inside,gtl,sawyerw,norm,1fam,2story,6,5,1985,1985,gable,hdboard,hdboard,brkface,336.0,gd,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,741.0,741.0,gasa,ta,y,sbrkr,977,755,0,1732,0.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1985.0,fin,2.0,476.0,ta,ta,y,192,46,0,0,0,0,no_fence,none,0,6,2010,wd,normal,178000.0,-93.685001,42.03374,179900.0
1143,60,rl,77.0,9965,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,8,5,2006,2007,hip,vinylsd,vinylsd,stone,340.0,gd,ta,pconc,ex,ta,gd,glq,1150.0,unf,0.0,316.0,1466.0,gasa,ex,y,sbrkr,1466,1362,0,2828,1.0,0.0,3,0,4,1,gd,11,typ,1,ta,builtin,2006.0,rfn,3.0,1052.0,ta,ta,y,125,144,0,0,0,0,no_fence,none,0,4,2007,new,partial,424870.0,-93.686941,42.026642,340485.0
113,60,rl,77.0,9965,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2007,2007,gable,vinylsd,vinylsd,stone,220.0,gd,ta,pconc,ex,ta,av,glq,984.0,unf,0.0,280.0,1264.0,gasa,ex,y,sbrkr,1282,1414,0,2696,1.0,0.0,2,1,4,1,ex,10,typ,1,gd,builtin,2007.0,fin,3.0,792.0,ta,ta,y,120,184,0,0,168,0,no_fence,none,0,10,2007,new,partial,383970.0,-93.686828,42.02667,360935.0
567,60,rl,77.0,11198,no_alley_access,ir1,lvl,inside,gtl,stonebr,norm,1fam,2story,9,5,2005,2007,hip,vinylsd,vinylsd,brkface,245.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1122.0,1122.0,gasa,ex,y,sbrkr,1134,1370,0,2504,0.0,0.0,2,1,4,1,ex,11,typ,1,gd,builtin,2005.0,fin,3.0,656.0,ta,ta,y,144,39,0,0,0,0,no_fence,none,0,6,2008,wd,normal,325000.0,-93.628901,42.06056,369672.5
2836,60,rl,78.0,9316,no_alley_access,ir1,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2005,2005,gable,vinylsd,vinylsd,brkface,532.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,784.0,784.0,gasa,ex,y,sbrkr,784,812,0,1596,0.0,0.0,2,1,3,1,gd,6,typ,0,0,attchd,2005.0,rfn,2.0,610.0,ta,ta,y,144,45,0,0,0,0,no_fence,none,0,6,2006,wd,normal,,-93.688929,42.023138,176432.0
2512,60,rl,78.0,9316,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2005,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,879.0,879.0,gasa,ex,y,sbrkr,879,916,0,1795,0.0,0.0,2,1,3,1,gd,7,typ,0,0,attchd,2005.0,rfn,2.0,578.0,ta,ta,y,164,111,0,0,0,0,no_fence,none,0,10,2007,wd,normal,,-93.688917,42.024485,220000.0
1464,60,rl,78.0,9978,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,2story,6,6,1998,1998,gable,vinylsd,vinylsd,brkface,20.0,ta,ta,pconc,ta,ta,no,glq,602.0,unf,0.0,324.0,926.0,gasa,ex,y,sbrkr,926,678,0,1604,0.0,0.0,2,1,3,1,gd,7,typ,1,gd,attchd,1998.0,fin,2.0,470.0,ta,ta,y,360,36,0,0,0,0,no_fence,none,0,6,2010,wd,normal,,-93.638925,42.060779,208500.0
1294,60,rl,78.0,10140,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,7,5,1976,1976,gable,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,glq,194.0,unf,0.0,638.0,832.0,gasa,ta,y,sbrkr,832,832,0,1664,0.0,0.0,2,1,4,1,ta,8,typ,1,ta,attchd,1976.0,rfn,2.0,528.0,ta,ta,y,0,28,0,0,259,0,gdwo,none,0,3,2006,wd,normal,162900.0,-93.632355,42.052359,221500.0
2384,60,rl,78.0,10530,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,7,6,1993,1993,gable,metalsd,metalsd,brkface,194.0,gd,ta,pconc,gd,ta,no,glq,819.0,unf,0.0,329.0,1148.0,gasa,ex,y,sbrkr,1091,984,0,2075,1.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,1993.0,unf,2.0,473.0,ta,ta,y,235,86,0,0,0,0,no_fence,none,0,8,2007,wd,normal,,-93.63687,42.043005,200750.0
1780,60,rl,78.0,11419,no_alley_access,reg,lvl,corner,gtl,names,artery,1fam,2story,7,7,1948,1999,gable,wdshing,wd shng,none,0.0,ta,ta,cblock,ta,ta,mn,alq,699.0,unf,0.0,0.0,699.0,gasa,ex,y,fusea,801,726,0,1527,1.0,0.0,1,1,3,1,ta,6,typ,1,gd,attchd,1948.0,unf,2.0,410.0,ta,ta,y,0,0,134,0,0,0,gdwo,none,0,12,2009,wd,normal,,-93.620336,42.036223,101250.0
1072,60,rl,78.0,11700,no_alley_access,reg,lvl,inside,gtl,nwames,rran,1fam,2story,6,6,1968,1968,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,298.0,unf,0.0,429.0,727.0,gasa,ex,y,sbrkr,829,727,0,1556,0.0,0.0,1,1,4,1,ta,8,typ,0,0,attchd,1968.0,unf,2.0,441.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2009,wd,normal,154000.0,-93.635342,42.047708,174000.0
360,60,rl,78.0,12011,no_alley_access,ir1,lvl,culdsac,gtl,noridge,norm,1fam,2story,8,5,1998,1998,gable,vinylsd,vinylsd,brkface,530.0,gd,ta,pconc,gd,ta,av,glq,956.0,unf,0.0,130.0,1086.0,gasa,ex,y,sbrkr,1086,838,0,1924,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1998.0,rfn,2.0,592.0,ta,ta,y,208,75,0,0,374,0,no_fence,none,0,6,2006,wd,normal,280000.0,-93.65227,42.053154,338000.0
2270,60,rl,78.0,12090,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,7,7,1981,2003,gable,metalsd,metalsd,brkface,306.0,gd,ta,cblock,gd,ta,no,alq,321.0,unf,0.0,404.0,725.0,gasa,ex,y,sbrkr,725,754,0,1479,0.0,0.0,2,1,3,1,gd,6,typ,1,ta,attchd,1981.0,rfn,2.0,484.0,ta,ta,y,167,72,0,0,0,0,no_fence,none,0,3,2007,wd,normal,,-93.637816,42.0545,182900.0
2886,60,rl,78.0,15600,no_alley_access,reg,lvl,inside,gtl,crawfor,norm,1fam,2story,5,7,1950,1963,gable,wd sdng,wd sdng,brkface,405.0,ta,gd,cblock,gd,ta,no,glq,760.0,unf,0.0,408.0,1168.0,gasa,gd,y,sbrkr,1278,1037,0,2315,1.0,0.0,2,0,4,1,ta,9,typ,3,gd,attchd,1950.0,fin,1.0,342.0,ta,ta,y,0,0,0,0,192,0,no_fence,none,0,7,2006,wd,normal,,-93.639622,42.014936,157000.0
1700,60,rl,79.0,9085,no_alley_access,reg,lvl,inside,gtl,noridge,norm,1fam,2story,7,5,1995,1996,gable,vinylsd,vinylsd,brkface,286.0,gd,ta,pconc,gd,ta,no,glq,816.0,unf,0.0,254.0,1070.0,gasa,ex,y,sbrkr,1094,967,0,2061,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1995.0,fin,2.0,647.0,ta,ta,y,296,102,209,0,0,0,no_fence,none,0,11,2009,wd,normal,,-93.651503,42.05161,228150.0
383,60,rl,79.0,9245,no_alley_access,ir1,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2006,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,939.0,939.0,gasa,ex,y,sbrkr,939,858,0,1797,0.0,0.0,2,1,3,1,gd,8,typ,0,0,attchd,2006.0,rfn,2.0,639.0,ta,ta,y,144,53,0,0,0,0,no_fence,none,0,4,2007,wd,normal,213500.0,-93.684137,42.014823,188995.0
2736,60,rl,79.0,9462,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,2story,5,6,1949,1973,gable,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,704.0,704.0,gasa,gd,y,fusea,1024,704,0,1728,0.0,0.0,1,1,3,1,ta,7,min1,1,gd,attchd,1949.0,unf,1.0,234.0,ta,ta,y,245,60,0,0,0,0,mnprv,none,0,7,2006,wd,normal,,-93.621426,42.035987,140000.0
518,60,rl,79.0,10208,no_alley_access,ir1,lvl,inside,gtl,noridge,norm,1fam,2story,7,5,1996,1997,gable,vinylsd,vinylsd,brkface,921.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1264.0,1264.0,gasa,ex,y,sbrkr,1277,1067,0,2344,0.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1996.0,rfn,3.0,889.0,ta,ta,y,220,0,0,0,0,0,no_fence,none,0,7,2009,wd,normal,265000.0,-93.655555,42.052668,292770.0
1872,60,rl,79.0,11646,no_alley_access,ir1,lvl,inside,gtl,collgcr,norm,1fam,2story,6,5,2005,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,704.0,704.0,gasa,ex,y,sbrkr,704,718,0,1422,0.0,0.0,2,1,3,1,gd,7,typ,1,gd,attchd,2005.0,fin,2.0,440.0,ta,ta,y,36,28,0,0,0,0,no_fence,none,0,7,2009,wd,normal,,-93.689081,42.02322,176432.0
1411,60,rl,79.0,12420,no_alley_access,reg,lvl,inside,gtl,collgcr,norm,1fam,2story,7,5,2001,2001,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,666.0,unf,0.0,278.0,944.0,gasa,ex,y,sbrkr,944,896,0,1840,1.0,0.0,2,1,3,1,gd,6,typ,0,0,attchd,2001.0,rfn,2.0,622.0,ta,ta,y,0,45,0,0,0,0,no_fence,none,0,6,2009,wd,normal,230000.0,-93.689438,42.01571,223500.0
801,60,rl,79.0,12798,no_alley_access,ir1,hls,inside,mod,clearcr,feedr,1fam,2story,6,5,1997,1997,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,gd,glq,462.0,unf,0.0,154.0,616.0,gasa,gd,y,sbrkr,616,1072,0,1688,1.0,0.0,2,1,4,1,gd,8,typ,0,0,attchd,1997.0,rfn,2.0,603.0,ta,ta,y,403,114,185,0,0,0,no_fence,shed,400,5,2008,wd,normal,200000.0,-93.679198,42.02578099999999,190000.0
2379,60,rl,80.0,8000,no_alley_access,reg,lvl,inside,gtl,nwames,posa,1fam,2story,6,6,1970,1970,gable,vinylsd,vinylsd,brkface,525.0,ta,ta,cblock,ta,ta,no,rec,915.0,unf,0.0,93.0,1008.0,gasa,ta,y,sbrkr,1403,1008,0,2411,1.0,0.0,2,1,4,1,ta,8,typ,1,po,attchd,1970.0,rfn,2.0,570.0,ta,ta,y,0,192,0,0,0,0,no_fence,none,0,6,2007,wd,normal,,-93.635094,42.047758,172000.0
2277,60,rl,80.0,8000,no_alley_access,reg,lvl,inside,gtl,nwames,posn,1fam,2story,6,6,1974,1974,gable,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,alq,931.0,lwq,153.0,0.0,1084.0,gasa,ta,y,sbrkr,1084,793,0,1877,1.0,0.0,2,1,4,1,ta,8,typ,1,ta,attchd,1974.0,unf,2.0,488.0,ta,ta,y,0,96,0,0,0,0,no_fence,none,0,11,2007,wd,normal,,-93.632191,42.048765,158000.0
2395,60,rl,80.0,8800,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,2story,6,7,1964,1997,gable,metalsd,metalsd,brkface,306.0,ta,gd,cblock,ta,ta,no,alq,414.0,unf,0.0,431.0,845.0,gasa,ex,y,sbrkr,845,1309,0,2154,0.0,0.0,2,1,5,1,ta,8,typ,1,gd,attchd,1964.0,rfn,2.0,539.0,ta,ta,y,0,0,0,0,161,0,mnprv,none,0,7,2007,wd,normal,,-93.626864,42.039069,167450.0
1988,60,rl,80.0,9024,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,2story,6,5,2004,2004,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,789.0,789.0,gasa,ex,y,sbrkr,813,702,0,1515,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2004.0,fin,2.0,393.0,ta,ta,y,0,75,0,0,0,0,no_fence,none,0,7,2008,wd,normal,,-93.642641,42.061316,274250.0
424,60,rl,80.0,9200,no_alley_access,reg,lvl,inside,gtl,noridge,norm,1fam,2story,8,5,1998,1998,gable,vinylsd,vinylsd,brkface,473.0,gd,ta,pconc,gd,ta,no,glq,986.0,unf,0.0,484.0,1470.0,gasa,gd,y,sbrkr,1470,1160,0,2630,1.0,0.0,2,1,4,1,gd,8,typ,1,ta,attchd,1998.0,fin,3.0,696.0,ta,ta,y,0,66,0,0,0,0,no_fence,none,0,6,2008,wd,normal,315000.0,-93.65412,42.053666,337000.0
1195,60,rl,80.0,9364,no_alley_access,reg,lvl,corner,gtl,sawyer,norm,1fam,2story,6,7,1969,1969,gable,hdboard,hdboard,stone,143.0,ta,ta,cblock,ta,ta,no,alq,371.0,unf,0.0,292.0,663.0,gasa,ta,y,sbrkr,663,689,0,1352,0.0,0.0,1,1,4,1,ta,7,typ,0,0,attchd,1969.0,fin,1.0,299.0,ta,ta,y,379,36,0,0,0,0,mnprv,none,0,3,2010,wd,normal,158000.0,-93.676654,42.029731,148250.0
2004,60,rl,80.0,9428,no_alley_access,reg,lvl,inside,gtl,somerst,norm,1fam,2story,8,5,2007,2008,hip,vinylsd,vinylsd,stone,310.0,gd,ta,pconc,gd,ta,av,glq,729.0,unf,0.0,226.0,955.0,gasa,ex,y,sbrkr,955,919,0,1874,1.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2007.0,fin,3.0,880.0,ta,ta,y,168,108,0,0,0,0,no_fence,none,0,2,2008,new,partial,,-93.644024,42.054227,239864.0
507,60,rl,80.0,9554,no_alley_access,ir1,lvl,inside,gtl,sawyerw,norm,1fam,2story,8,5,1993,1994,gable,vinylsd,vinylsd,brkface,125.0,gd,ta,pconc,gd,ta,no,glq,380.0,unf,0.0,397.0,777.0,gasa,ex,y,sbrkr,1065,846,0,1911,0.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1993.0,rfn,2.0,471.0,ta,ta,y,182,81,0,0,0,0,no_fence,none,0,9,2006,wd,normal,215000.0,-93.68218,42.030933,237750.0
1754,60,rl,80.0,9600,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,7,5,1974,1974,gable,plywood,plywood,brkface,252.0,ta,ta,cblock,ta,ta,no,alq,698.0,unf,0.0,467.0,1165.0,gasa,gd,y,sbrkr,1165,896,0,2061,0.0,1.0,2,1,4,1,ta,8,typ,1,ta,attchd,1974.0,rfn,2.0,498.0,ta,ta,y,0,77,0,0,196,0,no_fence,none,0,5,2009,cod,abnorml,,-93.630714,42.044821,185000.0
1509,60,rl,80.0,9600,no_alley_access,reg,lvl,inside,gtl,nwames,norm,1fam,2story,6,6,1971,1971,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,alq,329.0,unf,0.0,386.0,715.0,gasa,ta,y,sbrkr,930,715,0,1645,0.0,0.0,1,2,4,1,ta,7,typ,0,0,attchd,1971.0,rfn,2.0,441.0,ta,ta,y,0,78,0,0,0,0,gdwo,none,0,6,2010,wd,normal,,-93.632554,42.043821,197500.0
1068,60,rl,80.0,9760,no_alley_access,reg,lvl,inside,mod,names,norm,1fam,2story,6,6,1964,1964,gable,hdboard,hdboard,brkface,360.0,ta,ta,cblock,ta,ta,gd,glq,674.0,lwq,106.0,0.0,780.0,gasa,ta,y,sbrkr,798,813,0,1611,1.0,0.0,1,1,4,1,ta,7,typ,0,0,attchd,1964.0,rfn,2.0,442.0,ta,ta,y,328,128,0,0,189,0,no_fence,none,0,6,2008,wd,normal,167900.0,-93.604837,42.037025,163500.0
